time_s,freq_dev_hz
0.0,-0.027055568752589743
1.0,-0.02630431419279544
2.0,-0.026685362648710687
3.0,-0.028919931473287974
4.0,-0.00390794322859378
5.0,-0.013751501286198842
6.0,-0.013899294426544806
7.0,-0.0200630772063759
8.0,-0.02496290363467768
9.0,-0.03793971895354131
10.0,-0.03794391444736034
11.0,-0.027423120790388555
12.0,-0.024986241823432565
13.0,-0.023825164349999817
14.0,-0.024618878087994123
15.0,-0.03348300726917053
16.0,-0.04484788889002056
17.0,-0.016405148754203847
18.0,-0.01542980357827295
19.0,-0.010948572701865444
20.0,-0.013943476402416
21.0,-0.018593117721141805
22.0,-0.03801943995324297
23.0,-0.03520300823650402
24.0,-0.021011855267991653
25.0,-0.021243801661603445
26.0,-0.028494034824733117
27.0,-0.03579474636302926
28.0,-0.031605718138356664
29.0,-0.025258203845615057
30.0,-0.030971312829337627
31.0,-0.016494189497815448
32.0,-0.0019389113682599657
33.0,-0.017826760733152813
34.0,-0.02049941822154233
35.0,-0.03665725942000542
36.0,-0.03989575593443595
37.0,-0.030594785974016325
38.0,0.003856043653875929
39.0,-0.010510728434476313
40.0,-0.020606554157798218
41.0,-0.02460366424299698
42.0,-0.03090306183735292
43.0,-0.02358961933113024
44.0,-0.026214852871717653
45.0,-0.02886099925750729
46.0,-0.019832101689269965
47.0,-0.02147269437076993
48.0,-0.017623334331449136
49.0,-0.023554048110148162
50.0,-0.03334907099882267
51.0,-0.02903233265505678
52.0,-0.02071234954245771
53.0,-0.025615154317648603
54.0,-0.017233790453354825
55.0,-0.01683524460038166
56.0,-0.014185701293527586
57.0,-0.0020174261292327245
58.0,-0.0010366451682797262
59.0,-0.013206391248636873
60.0,-0.025099949681735012
61.0,-0.021287280665907016
62.0,-0.0211458131024167
63.0,-0.011825817663917437
64.0,-0.03688422018055748
65.0,-0.03706493247249476
66.0,-0.01732875934311373
67.0,-0.01869253935986359
68.0,-0.013615936783888394
69.0,-0.024670493956326922
70.0,-0.0297206310173892
71.0,-0.01630574208645319
72.0,-0.011134507780512504
73.0,-0.01797770870309634
74.0,-0.034077613635401516
75.0,-0.02617363935220718
76.0,-0.030875173882141116
77.0,-0.023929482521041212
78.0,-0.012154813741238613
79.0,-0.009974155135130669
80.0,-0.01931735631372611
81.0,-0.02660683107102324
82.0,-0.03002738311816966
83.0,-0.023398075681788644
84.0,-0.0181404223897208
85.0,-0.030654226675270735
86.0,-0.03804500975656433
87.0,-0.019292350480561993
88.0,0.006800842701526477
89.0,0.005419659825962597
90.0,-0.00554950345465155
91.0,-0.0046922657893722075
92.0,-0.012493779807813965
93.0,-0.008348020534816314
94.0,-0.016657692076691433
95.0,-0.027170911266076736
96.0,-0.028055977899099638
97.0,-0.02776415211362293
98.0,-0.02126410572632631
99.0,-0.01936829821481023
100.0,-0.02549560230897585
101.0,-0.01656284670897845
102.0,-0.016453241795786333
103.0,-0.016579820544548873
104.0,-0.011721509543842767
105.0,-0.012185858060427268
106.0,-0.02100076055829403
107.0,-0.023412632272394873
108.0,-0.0009006177258097381
109.0,-0.011295586287585202
110.0,-0.0175478034097587
111.0,-0.016592602995546546
112.0,-0.006922453284403662
113.0,-0.0008365561668188803
114.0,-0.01896707795925101
115.0,-0.028141194689250693
116.0,-0.025297811056113062
117.0,-0.01162798056147718
118.0,-0.014413414898739596
119.0,0.0031753185256766514
120.0,0.011472894050950089
121.0,-0.005266435859627716
122.0,-0.006129113087627314
123.0,-0.01484161240004278
124.0,-0.009154319202602235
125.0,0.005453622455897644
126.0,0.0015475539713705189
127.0,-0.009127416474103978
128.0,-0.010613424367647006
129.0,-0.02068424586019635
130.0,-0.03069087445372265
131.0,-0.029393448532910593
132.0,-0.008478275336887275
133.0,-0.007990332381726528
134.0,0.004622500926858564
135.0,-0.010587704885416382
136.0,-0.014050609041009743
137.0,-0.006814615646877353
138.0,-0.008459776048639345
139.0,-0.015402326688636059
140.0,-0.021835299355934534
141.0,-0.0014953208411361274
142.0,0.001329009062827069
143.0,-0.010142380901227988
144.0,-0.022513358283406948
145.0,-0.04515008303985768
146.0,-0.027203495851879644
147.0,-0.004602171144534317
148.0,-0.014767096863375073
149.0,-0.020364138081678806
150.0,-0.028698194894816176
151.0,-0.02268792767458283
152.0,-0.024221070553493984
153.0,-0.023396758221547742
154.0,-0.016664952590554893
155.0,-0.001233260656363644
156.0,0.009587524889544952
157.0,0.014361972709391324
158.0,0.0036314669088355345
159.0,-0.01555022546895879
160.0,-0.023495096006376226
161.0,-0.017588483138584188
162.0,-0.028188914934652587
163.0,-0.0173355724855373
164.0,-0.01993339956876783
165.0,-0.028749475662861457
166.0,-0.013014343998587474
167.0,-0.014762072901655099
168.0,-0.012976535200301953
169.0,-0.027960863270579672
170.0,-0.03977305950209509
171.0,-0.024213305804536844
172.0,-0.017016577378115016
173.0,-0.02126284115188115
174.0,-0.021385755903591264
175.0,-0.007599060209924069
176.0,-5.844520624798122e-05
177.0,0.001703974618445514
178.0,0.010882576239596986
179.0,-0.009102486393257614
180.0,-0.012497915054905384
181.0,-0.02617493182223818
182.0,-0.018294543259393947
183.0,-0.016632075750597775
184.0,-0.02113216710291299
185.0,-0.029814463627537702
186.0,-0.02956964748062285
187.0,-0.019258787324900606
188.0,-0.012324931454787968
189.0,-0.0021446896873178467
190.0,-0.015794008040954655
191.0,-0.02155829554616462
192.0,-0.013910520155591133
193.0,-0.021647217622813297
194.0,-0.03116673801707659
195.0,-0.023338731068451857
196.0,-0.01687310610373416
197.0,-0.011337509000859392
198.0,-0.012947269470475753
199.0,-0.003462990103615393
200.0,-0.01044195890614441
201.0,-0.015297354504204552
202.0,-0.02810177672311953
203.0,-0.034280353042943634
204.0,-0.016843099113441617
205.0,-0.01945784372415771
206.0,-0.02314078452031243
207.0,-0.019038381810414506
208.0,-0.012474596990312836
209.0,-0.0100430981490085
210.0,-0.013071480795141532
211.0,-0.01326844154567075
212.0,-0.017147260894643246
213.0,-0.02532027717337293
214.0,-0.020753450623776093
215.0,-0.028070786076137555
216.0,-0.024061958706829145
217.0,-0.015107031468679644
218.0,-0.0168862566075334
219.0,-0.014886796227175925
220.0,-0.010962434927246356
221.0,-0.015860748668079516
222.0,-0.007031050393349059
223.0,-0.0002457151941048785
224.0,-0.0050994306130225375
225.0,-0.004005730077665248
226.0,-0.020923525352170014
227.0,-0.03973813817303995
228.0,-0.029145682321116695
229.0,-0.00525810895577461
230.0,0.003110589498591665
231.0,-0.007202924447538006
232.0,-0.017522680992052564
233.0,-0.012927377976690302
234.0,-0.016282544044159408
235.0,-0.018707444119843153
236.0,-0.03871632572212125
237.0,-0.03368179935682836
238.0,-0.020070968915562037
239.0,-0.02240593628177301
240.0,-0.02183861650702834
241.0,-0.01873681434983787
242.0,-0.031648523909164616
243.0,-0.03471276425717873
244.0,-0.032383208197210855
245.0,-0.02055055468483946
246.0,-0.011784025001320142
247.0,0.0016401424806034015
248.0,0.0057351080236589524
249.0,-0.01468359672508468
250.0,-0.013439264592045586
251.0,-0.01748799104617005
252.0,-0.009833220181743041
253.0,-0.015819939194485766
254.0,-0.01489047253408815
255.0,-0.028763039796138035
256.0,-0.0274166735692849
257.0,-0.018369850424031497
258.0,-0.011076291603946409
259.0,-0.015054219910639599
260.0,-0.02012730330545498
261.0,-0.017853372530924894
262.0,-0.019517715219525833
263.0,-0.01903891010055281
264.0,-0.006290765985068614
265.0,-0.016873397032268755
266.0,-0.013516123148458181
267.0,-0.012782078782074269
268.0,-0.026093390190984334
269.0,-0.028425025098386403
270.0,-0.037666316868616434
271.0,-0.021866843132192226
272.0,-0.013681026826157794
273.0,-0.015714592973485875
274.0,-0.017581809610540677
275.0,-0.02655397313395591
276.0,-0.02679659732686579
277.0,-0.03179672394379551
278.0,-0.011957214400741822
279.0,-0.018112956285156745
280.0,-0.012364399794471126
281.0,-0.0205005030171157
282.0,-0.023713015318704844
283.0,-0.01972698521872207
284.0,-0.02847145213956459
285.0,-0.01134092227784711
286.0,-0.02881098648619629
287.0,-0.03056321437339582
288.0,-0.02384465052422069
289.0,-0.020067759127047058
290.0,-0.016908022330597294
291.0,-0.021669271775917043
292.0,-0.01104010772450037
293.0,0.011576577873784188
294.0,0.0030069203354710083
295.0,-0.0013303271254327953
296.0,-0.0059360496364546655
297.0,-0.00668817497906149
298.0,-0.030944182180177027
299.0,-0.04190506874784283
300.0,-0.018997906975497525
301.0,-0.007503814938354392
302.0,-0.009467259076210155
303.0,-0.019119564511063114
304.0,-0.018016282310837628
305.0,-0.026070630773926684
306.0,-0.028681631844138522
307.0,-0.023838265216764576
308.0,-0.028121099163853636
309.0,-0.022425072817628955
310.0,-0.009100161842432453
311.0,-0.00962908199626078
312.0,-0.020984063025111244
313.0,-0.011689263476273304
314.0,-0.010206786329611806
315.0,-9.287561910875652e-05
316.0,-0.02097111858316625
317.0,-0.02410948501375243
318.0,-0.02464243603628624
319.0,-0.011340421762244812
320.0,-0.022159572146513984
321.0,-0.024249333421273445
322.0,-0.006729041823756443
323.0,-0.008551174961470842
324.0,-0.002660037658148706
325.0,-0.008964063536074374
326.0,-0.020292259566978554
327.0,-0.01962585358478819
328.0,-0.0012278863364145742
329.0,-0.001455770356648678
330.0,-0.009492002381994435
331.0,-0.009733943532874711
332.0,-0.014966657219475099
333.0,-0.0196044369912296
334.0,-0.0009302425284674065
335.0,-0.013773766538327514
336.0,-0.01176693209329116
337.0,-0.004543846416227293
338.0,0.000720554393165429
339.0,-0.012464573512351862
340.0,-0.024527237230178578
341.0,-0.023028949532142295
342.0,-0.011113424341051559
343.0,-0.028908102491367327
344.0,-0.016265651149030003
345.0,0.0023259630400795928
346.0,0.0008100992710513566
347.0,0.0021364966248160755
348.0,-0.020626145860818124
349.0,-0.014716597418429345
350.0,-0.011747577138745413
351.0,-0.02018738717142421
352.0,-0.013416453293828567
353.0,-0.0017954293162403268
354.0,0.009362386359712538
355.0,0.017545398042320137
356.0,0.02112345714773589
357.0,0.002353327261022109
358.0,-0.011551932386419939
359.0,-0.018351009422432618
360.0,-0.00537374050331163
361.0,-1.4175971063679071e-06
362.0,-0.008050461404840448
363.0,-0.022249523163622165
364.0,-0.01900456512722748
365.0,-0.008795737115772084
366.0,0.011135587660184854
367.0,0.007891897498595313
368.0,0.006764121966700287
369.0,0.012721723167787857
370.0,0.010742827797405319
371.0,-0.004773555913044625
372.0,-0.017676520206959534
373.0,0.0051137691868241575
374.0,0.013769393019567033
375.0,0.026802830476455597
376.0,0.014474072842700636
377.0,-0.0005012873721721434
378.0,0.0009261670830529312
379.0,-0.006585712748494732
380.0,-0.01703811217729223
381.0,-0.0199470274171909
382.0,-0.006324159513204641
383.0,-0.011400828458343337
384.0,-0.007815998939271207
385.0,0.00416526826170216
386.0,0.009514409386652822
387.0,0.0037166495322571436
388.0,-0.0006122664757590712
389.0,-0.005681555919794246
390.0,0.0017899973713264572
391.0,0.0007256362317153986
392.0,0.003525798891899079
393.0,0.005036829040796498
394.0,0.01512615505195658
395.0,0.0038966480876378995
396.0,0.005393083346159067
397.0,0.009347941198099008
398.0,0.005495874069785245
399.0,-0.0053537889647570225
400.0,-0.006025276648646827
401.0,0.000831252439761343
402.0,-0.00014281949251238046
403.0,-0.007677686446045939
404.0,-0.010174617834437516
405.0,0.00871925486256142
406.0,0.008391978146273793
407.0,0.012798104444078362
408.0,0.0037789179543157303
409.0,-0.009891306291478497
410.0,0.014501800262740616
411.0,0.01709612707310626
412.0,0.020654007465035207
413.0,0.023132367239413476
414.0,0.02329664166361045
415.0,0.017828216820543474
416.0,0.012207776790678082
417.0,0.012842052464980824
418.0,0.028092716455843103
419.0,0.013661592717948423
420.0,-0.007929926170500146
421.0,-0.008209154742278013
422.0,0.006403221963298122
423.0,0.00954870438773181
424.0,0.007472715771106309
425.0,0.012703070346460343
426.0,0.021616694156985083
427.0,0.025684159365337855
428.0,0.012554366271992912
429.0,0.00996383171463222
430.0,0.010233643878470033
431.0,0.013626323930631123
432.0,0.010531394403345828
433.0,0.004439158679727662
434.0,0.000621427777076633
435.0,0.009592273531771056
436.0,0.017410197094203106
437.0,0.019480681236765385
438.0,0.010743933371664127
439.0,0.0023897492682456445
440.0,-0.002545360960630738
441.0,0.017473651262829293
442.0,0.021452681143894203
443.0,0.03783063884293725
444.0,0.019840166564843997
445.0,0.020992833632065278
446.0,0.022850188112295555
447.0,0.007972809153424798
448.0,0.0024120800619398253
449.0,0.006836426375453897
450.0,0.020359041581370363
451.0,0.014224853228861356
452.0,0.013444502326191987
453.0,0.010109518544472174
454.0,0.02891699737610942
455.0,0.02031374990749235
456.0,0.020311200466460733
457.0,0.015504251212417053
458.0,0.01605590827106429
459.0,0.023154749210636538
460.0,0.0232015786034534
461.0,0.027345654091419647
462.0,0.02440450984353859
463.0,0.023359811274565878
464.0,0.014002587826804636
465.0,0.016538551826785763
466.0,0.005399043044906904
467.0,-0.02200863990900581
468.0,-0.0027348894776912935
469.0,0.028447847381096736
470.0,0.019016997773193545
471.0,0.025316812848159564
472.0,0.029369357577406774
473.0,0.027079055225609494
474.0,0.02633441100876155
475.0,0.023999237387117844
476.0,0.028841201656795157
477.0,0.02823621843848656
478.0,0.014585826604345264
479.0,0.004289050483654577
480.0,0.009605160749583952
481.0,0.009949874517660717
482.0,-0.003249078831579766
483.0,0.010674388641969124
484.0,0.031881399524675835
485.0,0.0275142702612996
486.0,0.03548443237688215
487.0,0.03360603403463891
488.0,0.02364187872124557
489.0,0.00898981032803281
490.0,0.010348932734478566
491.0,0.0358461660312992
492.0,0.02658184656027629
493.0,0.017505025905233396
494.0,0.023074571935284283
495.0,0.03309941426615559
496.0,0.027338479338148147
497.0,0.03561303673251359
498.0,0.03599704296182171
499.0,0.03240362598473823
500.0,0.02798377339600311
501.0,0.009525259088176696
502.0,0.010560569667976694
503.0,0.013244112060104563
504.0,0.018872122727127127
505.0,0.036874692916639695
506.0,0.03313443610847511
507.0,0.02927848000553901
508.0,0.025038825285443878
509.0,0.01665988161642762
510.0,0.014670158271141709
511.0,0.01997753612363873
512.0,0.009461732016360358
513.0,0.013180471713991615
514.0,0.0307452377683326
515.0,0.026168500110062
516.0,0.03783551327848578
517.0,0.023801470282238668
518.0,0.016962366207149415
