time_s,freq_dev_hz,gov_droop_sum,gov_active_count,gov_pe_sum,pvd_droop_sum,pvd_active_count,pvd_pe_sum,pvd_pref_sum,pvd_pavail_sum,pvd_pext0_sum,esd_droop_sum,esd_active_count,esd_pe_sum,esd_pref_sum,esd_pext0_sum,esd_soc_mean,esd_soc_min,esd_soc_max,esd_soc_1,esd_soc_2,gov_paux0_sum,dg_pext0_sum,gov_pref0_sum,agc_request_sum_total,agc_update,gov_pe_sum_delta,pvd_pe_sum_delta,esd_pe_sum_delta,gov_pref0_sum_delta,pvd_pref_sum_delta,esd_pref_sum_delta
427.0,-0.06687524284195501,0.24953836872676052,25,6.420511498000386,0.3738699629383217,22,7.13637626491869,6.996884153937326,7.139677708099312,0.0,0.15960843118773999,2,0.14055705833376633,0.0,0.0,0.5022269501542638,0.502226435721037,0.5022274645874907,0.5022274645874907,0.502226435721037,-0.11137519336230693,0.0,6.290540613292331,-0.11137519336230693,0,0.17476242825132537,0.2118012051351208,0.21220265673211858,-0.3487818056216323,-0.01437873704353354,0.0
428.0,-0.05482158239273893,0.180731243939607,25,6.381803539844832,0.2565003854640363,22,7.1354102063590785,6.991693133233144,7.134380748197085,0.0,0.12445697056784995,2,0.14085580193605274,0.0,0.0,0.5022054291474936,0.5022049128275685,0.5022059454674186,0.5022059454674186,0.5022049128275685,-0.10585620740837792,0.0,6.289723794085974,-0.10585620740837792,1,0.13605447009577087,0.2108351465755094,0.21250140033440498,-0.34959862482798876,-0.019569757747714966,0.0
429.0,-0.07303792384199204,0.2746503952898065,25,6.421464768572029,0.4343990589515866,22,7.132913976968477,6.990221677037564,7.132879262283228,0.0,0.17786110306740582,2,0.15048019787918765,0.0,0.0,0.5021842626541568,0.5021837476726609,0.5021847776356526,0.5021847776356526,0.5021837476726609,-0.10585620740837792,0.0,6.288906974879618,-0.10585620740837792,0,0.17571569882296867,0.20833891718490793,0.2221257962775399,-0.3504154440343452,-0.02104121394329539,0.0
430.0,-0.059440750673465104,0.20071988772952337,25,6.387407648645555,0.30179549643977877,22,7.136072222863956,6.99438200998654,7.137124499986265,0.0,0.1386563600768837,2,0.15482705413710962,0.0,0.0,0.5021608517152042,0.5021603503209463,0.5021613531094621,0.5021613531094621,0.5021603503209463,-0.10585620740837792,0.0,6.2880901556732605,-0.10585620740837792,0,0.14165857889649391,0.21149716308038702,0.22647265253546187,-0.35123226324070256,-0.016880880994318836,0.0
431.0,-0.06109518817298376,0.21744338277450756,25,6.407548796922218,0.31765521429010846,22,7.1369917124876,6.994402416696664,7.13714532315986,0.0,0.1430405161998879,2,0.1441636543991713,0.0,0.0,0.5021387267085813,0.502138221430619,0.5021392319865435,0.5021392319865435,0.502138221430619,-0.10585620740837792,0.0,6.287273336466904,-0.10585620740837792,0,0.1617997271731575,0.21241665270403054,0.21580925279752355,-0.352049082447059,-0.016860474284195348,0.0
432.0,-0.05134887612453731,0.1690818879819081,25,6.387381141089387,0.22245018608179778,22,7.133138625852067,6.989909960242549,7.132561183920969,0.0,0.11397023762560596,2,0.13118950394653783,0.0,0.0,0.5021179305004952,0.5021174117067979,0.5021184492941925,0.5021184492941925,0.5021174117067979,-0.10616965219807459,0.0,6.2864565172605475,-0.10616965219807457,1,0.14163207134032607,0.20856356606849769,0.20283510234489008,-0.35286590165341547,-0.021352930738309794,0.0
433.0,-0.07382230623624197,0.2786006266295155,25,6.418844486060314,0.44199965235474303,22,7.129455230808821,6.987130746238488,7.129725251263761,0.0,0.17980016851845973,2,0.14595659456415672,0.0,0.0,0.5020979153221823,0.5020973917030666,0.5020984389412979,0.5020984389412979,0.5020973917030666,-0.10616965219807459,0.0,6.28563969805419,-0.10616965219807457,0,0.17309541631125303,0.2048801710252519,0.21760219296250896,-0.3536827208597728,-0.024132144742370798,0.0
434.0,-0.06563142312932868,0.22821929805775573,25,6.3884665470469795,0.3621306338039639,22,7.138572970623202,7.0010873364723505,7.143966669869745,0.0,0.15688039932518852,2,0.16235756147613956,0.0,0.0,0.5020743373863812,0.5020738349182998,0.5020748398544627,0.5020748398544627,0.5020738349182998,-0.10616965219807459,0.0,6.284822878847834,-0.10616965219807457,0,0.14271747729791873,0.21399791083963304,0.2340031598744918,-0.35449954006612927,-0.01017555450850871,0.0
435.0,-0.060828111942405894,0.21485676455665265,25,6.406372250010692,0.31547307691559223,22,7.135159493236281,6.989112174216071,7.131747116547013,0.0,0.1427628993595129,2,0.15105872544010165,0.0,0.0,0.502050893570958,0.5020503972437105,0.5020513898982055,0.5020513898982055,0.5020503972437105,-0.10616965219807459,0.0,6.284006059641477,-0.10616965219807457,0,0.16062318026163158,0.21058443345271183,0.2227043238384539,-0.3553163592724857,-0.02215071676478786,0.0
436.0,-0.0694067114432495,0.2560189409146282,25,6.418466779129949,0.3994681383334068,22,7.124537794655931,6.976468048690333,7.1188449476432005,0.0,0.1677133202971578,2,0.1548824982892807,0.0,0.0,0.5020283142198965,0.5020278181255081,0.5020288103142848,0.5020288103142848,0.5020278181255081,-0.1040227562190589,0.0,6.283189240435121,-0.1040227562190589,1,0.17271770938088782,0.19996273487236227,0.22652809668763293,-0.3561331784788422,-0.034794842290525985,0.0
