time_s,U_BUS1_re,U_BUS1_im,I_BUS1_re,I_BUS1_im,U_BUS2_re,U_BUS2_im,I_BUS2_re,I_BUS2_im,U_BUS3_re,U_BUS3_im,I_BUS3_re,I_BUS3_im,U_BUS4_re,U_BUS4_im,I_BUS4_re,I_BUS4_im,U_BUS5_re,U_BUS5_im,I_BUS5_re,I_BUS5_im,U_BUS6_re,U_BUS6_im,I_BUS6_re,I_BUS6_im,U_BUS7_re,U_BUS7_im,I_BUS7_re,I_BUS7_im,U_BUS8_re,U_BUS8_im,I_BUS8_re,I_BUS8_im
1.06,0.999967518613356,0.008151630041271394,6.106345747407242,-1.9062922584385191,0.9764428274932268,-0.18630233746945388,5.417430291439965,-4.722555945571447,0.8913178716229896,-0.45238096068037975,1.5202216183525668,-3.6777793785887654,0.9399602389015594,-0.38395775000751026,1.1954762588816652,-1.2362779704622961,0.8965675603513721,-0.5311450543342163,1.895275170560828,-4.853708968470843,0.7673303375170226,-0.6401836290608767,-0.4739068492893681,-0.5217511174107169,0.9808956082477236,-0.19479633797876644,2.135684221615114,-0.7526757482066782,0.9812550572649221,-0.19298766290461433,2.9066729437442618,-1.0168605136954085
1.1600000000000001,0.9993934308833924,0.03187080165704387,6.033587992060971,-1.7811956520417176,0.9797548489336927,-0.14614461296050554,5.980139542550028,-4.576205421834437,0.8966396567457718,-0.4393234743135866,1.3941559420036627,-3.625730566793442,0.9464547848446648,-0.3657034727746885,1.2127277389211146,-1.2186212425597027,0.904117950346838,-0.5179397537026997,1.912742596381317,-4.8073938657700035,0.777229560587061,-0.6257055095657378,-0.4912758807987328,-0.5160268076864869,0.9836610835906445,-0.18123463068442325,2.1240049742949347,-0.7212909114773579,0.9839960802341072,-0.1794439143067749,2.890630416384338,-0.974208959142762
1.2600000000000002,0.9980800939356431,0.05678189181217811,6.106148394104416,-1.6417608082261772,0.9824989630658891,-0.12289115119626935,6.108480564381863,-4.443998626586661,0.9053765386549353,-0.4207369194702974,1.4517101718569314,-3.5945347555483647,0.953675205062007,-0.34678184623856184,1.23306818744078,-1.1923174219210824,0.9137294280588364,-0.5013180944524274,1.975138126955504,-4.7545076964879165,0.7907370373486776,-0.6085808931330172,-0.45669402227912015,-0.5447282791414729,0.9868910845095397,-0.16463872021077589,2.1234964646873733,-0.6820409187370158,0.9871949139581416,-0.1628560578097803,2.889773202390749,-0.9208592982751171
1.3600000000000003,0.995990893195527,0.08228668910743107,6.31832231574776,-1.480447872909139,0.9858742867275326,-0.11702158146986803,5.796468133425347,-4.360330942473356,0.9172664523284833,-0.39612105397296726,1.7031293914343475,-3.577160994558927,0.961540791843317,-0.32673559642329514,1.2585557127532156,-1.158733550427393,0.9255236183580167,-0.48001580663249216,2.1019037173361235,-4.702768244893036,0.806354031118376,-0.5898608124151621,-0.40112053731930986,-0.5803866468766222,0.9904732151195687,-0.14374135017666803,2.138199080414676,-0.6332813112392995,0.9907371068653008,-0.14195296404757685,2.9095998388287088,-0.8545497367941625
1.4600000000000004,0.9933201702662249,0.10637914480334092,6.560990830853312,-1.3163947035690817,0.9892019185426723,-0.1182963157209308,5.310269218445105,-4.302509857076956,0.9296201204807253,-0.3686407804512447,2.0349504807291043,-3.5596969173906206,0.9692129672146783,-0.3053521036546609,1.2881201582553041,-1.1249247012487413,0.9382387115114732,-0.4546180291411402,2.2844324993649385,-4.6623073816971905,0.8208110509206799,-0.5716563080766413,-0.37982478666066855,-0.5890796907661794,0.9938033448372323,-0.11860540770392897,2.166445799459996,-0.5779702700019983,0.9940200328521719,-0.11679816797743414,2.947864515953525,-0.7792638196286541
1.5600000000000005,0.9907519708906397,0.12692251842481858,6.690906072015709,-1.1695061658334478,0.9920500436424478,-0.11223469891246199,5.0232602951431655,-4.228946707114615,0.9398018239247203,-0.34320232984456117,2.278440475315347,-3.525418651496698,0.9761602921097953,-0.2827288197801917,1.3176026847415907,-1.094127285052738,0.9503885678428985,-0.4274861566535236,2.4831991467380337,-4.627289027990037,0.8331447232278999,-0.5542246770477696,-0.4017262883288364,-0.5722453546707478,0.996369704387314,-0.09050621086866233,2.2016381418892075,-0.5190828067730062,0.9965343637693426,-0.08867214232282496,2.9956177267417736,-0.6990449144226693
1.6600000000000006,0.9889648511868293,0.143149879815731,6.623809777206395,-1.0472633270613727,0.994457367894834,-0.08940913814376689,5.1737289459129725,-4.105409025854675,0.9469517299681547,-0.3231079212090829,2.3211972211681506,-3.4663938802574052,0.9824871568056762,-0.25909483682776013,1.3434972899505708,-1.0639836515343246,0.9611623668268116,-0.40156959856787755,2.6465830464735736,-4.580284876953448,0.8451337789967233,-0.5355248444573801,-0.4183400832146078,-0.5626867372177797,0.9980573790657293,-0.06139317085667308,2.235066313009244,-0.45820469120161844,0.998167683206866,-0.05953257231110048,3.04100722952763,-0.6160940750117608
1.7600000000000007,0.9878331999708904,0.15638469338153643,6.3925676220077445,-0.9521223666142645,0.9953872594859251,-0.05159231556815611,5.704834388642485,-3.907382458795023,0.951826282213831,-0.30766678699127037,2.188413517438886,-3.3934088555635253,0.9883133935698959,-0.23470393141499413,1.3675885513762613,-1.0329364912717691,0.9703917251545499,-0.37876007528362804,2.744734929364782,-4.513951790688994,0.8581203072526249,-0.5141011487286831,-0.38785607922927323,-0.5837902927662773,0.9989688156620095,-0.03322181476020662,2.2598716990032477,-0.3978055729360721,0.9990260041094673,-0.03134325643808675,3.074647184282944,-0.5338226999656759
1.8600000000000008,0.9864660832809669,0.1695742897641068,6.132280186303283,-0.8746485224485514,0.9941174482458802,-0.010400640694786934,6.310479872910368,-3.658421494501629,0.9560513981649068,-0.2927726503650567,2.0299440588419255,-3.3284473050080616,0.9934483137904617,-0.21008606110283348,1.3963286659946617,-1.002508823998669,0.9781922799578326,-0.35902609814716874,2.791137774458145,-4.439481466057211,0.8708866271139518,-0.4916063493080334,-0.3293611227300648,-0.6194050478611378,0.999238630413104,-0.007453860739227238,2.2740267569922703,-0.3414557811291204,0.9992479208370443,-0.005570155847897228,3.0937070085137854,-0.457117743298029
1.9600000000000009,0.9839212834906382,0.18586014671044004,5.998156972295611,-0.7831732588536298,0.9924945100362756,0.02072742681826262,6.65135501328947,-3.4484641458932015,0.9612920631206464,-0.27400815776174803,2.0158880825932775,-3.282738575590215,0.9977590301262889,-0.18636152211697982,1.4328910463071274,-0.9732448879806042,0.9849118688709894,-0.3409179698247199,2.830288883113784,-4.372167914271164,0.8814742508802194,-0.4716344469382452,-0.2999225187277486,-0.6363428194241274,0.9990639976975771,0.015149824329697092,2.2800928350741305,-0.2911594579352001,0.9990324681977081,0.017027955552295387,3.101660635938696,-0.3887121368977654
