time_s,freq_dev_hz
0.0,0.01666136870802415
1.0,0.019009681944210932
2.0,0.026089842733210133
3.0,-0.004430549298759523
4.0,0.0018431517487993432
5.0,0.022048347654357592
6.0,0.017672726155573137
7.0,0.025568186703597284
8.0,0.004868578341437058
9.0,0.013423708531425937
10.0,0.008626171909829061
11.0,0.013770592629871459
12.0,0.01320590964364765
13.0,0.009660405699731811
14.0,0.02828195135672562
15.0,0.010093669917288217
16.0,0.023382181246907052
17.0,0.02556568270636106
18.0,0.017791103185871293
19.0,0.0098552773372651
20.0,0.013462840528974951
21.0,0.019734943137259542
22.0,0.01616431227577042
23.0,0.009273260668405392
24.0,0.007172488997011506
25.0,0.0035676324219791056
26.0,-0.004223833937917476
27.0,0.0075161067794526915
28.0,0.022219995697216888
29.0,0.015165987523038105
30.0,0.023883943419944487
31.0,0.0202763952924645
32.0,0.0008637647084785982
33.0,0.0006822943512840851
34.0,0.015422021431978905
35.0,0.02477155297773148
36.0,0.009591837316733631
37.0,-0.005639160380168651
38.0,-0.012515599817173317
39.0,-0.003346488830826555
40.0,-0.006297415145977148
41.0,0.005923213773715297
42.0,0.015918113514459264
43.0,0.035080932730879866
44.0,0.011895120012663796
45.0,-0.011780689557119306
46.0,-0.024715011457312475
47.0,-0.0016683808652140364
48.0,0.00439893467354846
49.0,-0.0017013835668322486
50.0,0.001910245109240094
51.0,0.02516314936646058
52.0,0.010690842712275384
53.0,-0.005046434958677626
54.0,0.00033493779179494254
55.0,0.0015316114721031227
56.0,0.011713887881854568
57.0,0.030236704486048538
58.0,0.003112364091197861
59.0,-0.004247499921963271
60.0,-0.01522959540373403
61.0,-0.015587792985776172
62.0,-0.0014469449818577118
63.0,0.010670918784807526
64.0,0.012117708247787462
65.0,0.005487455068862168
66.0,0.002731121827386218
67.0,-0.00495632499561971
68.0,0.0011694514588711513
69.0,0.013579432695642879
70.0,0.015117401771962413
71.0,0.010788451498715546
72.0,0.016860583808093743
73.0,0.018736187946375438
74.0,0.003283802617080056
75.0,0.001490500701741837
76.0,0.0019218459701653146
77.0,0.0030089551761003364
78.0,-0.010405758614033811
79.0,-0.01864320376093076
80.0,0.0038484142339800798
81.0,0.021949973740862383
82.0,0.012532869991384032
83.0,0.0035694739411962217
84.0,0.0005229638963877292
85.0,0.007960032851168641
86.0,0.010875533116965208
87.0,0.009246943041580913
88.0,0.002558104236065617
89.0,-0.014329527786363094
90.0,-0.00867282966488192
91.0,0.003092702702280903
92.0,0.002822956168784252
93.0,-0.008761480293233426
94.0,0.004378649614902308
95.0,-0.00732411858732851
96.0,-0.006518016107315283
97.0,0.0013937970345212491
98.0,0.015857913074506236
99.0,0.006660257187922625
100.0,0.0004111556118102655
101.0,-0.008251232538878384
102.0,-0.005944330421305821
103.0,-0.006266716606353473
104.0,-0.0017543933048846938
105.0,-0.0016701522239936928
106.0,-0.001355808692922178
107.0,0.007186034591071255
108.0,-0.019752917580300178
109.0,-0.008402064124672926
110.0,-0.0076841328631394035
111.0,0.008889913799703386
112.0,0.021934496046109864
113.0,0.0012438597693043008
114.0,-0.015755471689871126
115.0,-0.024987371444282758
116.0,-0.011291572380358605
117.0,-6.23919931785899e-05
118.0,0.011145253855082693
119.0,-0.0025974988935351107
120.0,-0.014436617703057486
121.0,-0.003937218845517787
122.0,-0.001297370886594873
123.0,-0.00140914950079285
124.0,0.00022378091073527173
125.0,-0.010597564473355803
126.0,-0.021923257177014488
127.0,-0.013019933899096614
128.0,-0.0035377199924191416
129.0,-0.015060583724302301
130.0,-0.020061905754327203
131.0,-0.011463313395041475
132.0,0.007941920926008983
133.0,0.0037966953139134674
134.0,-0.006502004680624118
135.0,0.01723849745661532
136.0,0.008782153762956213
137.0,0.00035781729055717193
138.0,-0.007112323942459753
139.0,-0.007130608938370475
140.0,-0.012104249681545998
141.0,-0.026276809649519173
142.0,-0.01237484716318793
143.0,-0.014754115597872541
144.0,-0.006777447900256917
145.0,-0.014669979488952656
146.0,-0.014641645345021548
