time_s,freq_dev_hz,gov_droop_sum,gov_active_count,gov_pe_sum,pvd_droop_sum,pvd_active_count,pvd_pe_sum,pvd_pref_sum,pvd_pavail_sum,pvd_pext0_sum,esd_droop_sum,esd_active_count,esd_pe_sum,esd_pref_sum,esd_pext0_sum,esd_soc_mean,esd_soc_min,esd_soc_max,esd_soc_1,esd_soc_2,gov_paux0_sum,dg_pext0_sum,gov_pref0_sum,agc_request_sum_total,agc_update,gov_pe_sum_delta,pvd_pe_sum_delta,esd_pe_sum_delta,gov_pref0_sum_delta,pvd_pref_sum_delta,esd_pref_sum_delta
0.0,0.025774418467423565,-0.05687029775490228,22,8.264605299443204,-0.004314304180042941,10,2.4038276485950734,2.4014904665141823,2.45050047603488,0.0,-0.03186753378603257,2,-0.013994534103151006,0.0,0.0,0.5011666941488415,0.5011638962362777,0.5011694920614053,0.5011694920614053,0.5011638962362777,-0.07893262210014304,0.0,8.367119985224544,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.026123817964398555,-0.05374167357024641,22,8.260267446028895,-0.006813395745347678,10,2.4006228809549746,2.398787312707864,2.447742155824351,0.0,-0.03374564405119466,2,-0.030461082315585853,0.0,0.0,0.5011701865652828,0.501167372560837,0.5011730005697286,0.5011730005697286,0.501167372560837,-0.07893262210014304,0.0,8.36772830313173,0.0,0,-0.004337853414309478,-0.0032047676400988045,-0.016466548212434845,0.0006083179071865175,-0.002703153806318248,0.0
2.0,0.026006968015188647,-0.06247486210192213,22,8.244384438739754,-0.006459403028150969,10,2.4093632541717356,2.4157447292503584,2.465045642092203,0.0,-0.03394276021746808,2,-0.02969360930086848,0.0,0.0,0.5011746435994127,0.5011718152465692,0.5011774719522563,0.5011774719522563,0.5011718152465692,-0.07893262210014304,0.0,8.368336636465065,0.0,0,-0.020220860703449972,0.005535605576662217,-0.015699075197717474,0.0012166512405205054,0.014254262736176138,0.0
3.0,-0.0009570727193830564,0.004160236712418386,21,8.272815887591985,0.0,0,2.3990183897417157,2.393020323332237,2.441857472787997,0.0,0.0,0,-0.01459590279297032,0.0,0.0,0.501178174059554,0.5011753453058497,0.5011810028132583,0.5011810028132583,0.5011753453058497,-0.07893262210014304,0.0,8.368944969798399,0.0,0,0.008210588148781284,-0.004809258853357701,-0.0006013686898193142,0.0018249845738544934,-0.008470143181945389,0.0
4.0,-0.01192847603516789,0.016979246194427852,21,8.276156552744096,0.0,0,2.396572867779753,2.3951264802951346,2.444006612546056,0.0,0.0,0,-0.005369325777110095,0.0,0.0,0.5011795522378123,0.5011767241602094,0.5011823803154152,0.5011823803154152,0.5011767241602094,-0.06940963090903345,0.0,8.369553303131731,-0.06940963090903345,1,0.011551253300892128,-0.007254780815320494,0.008625208326040912,0.002433317907186705,-0.006363986219047657,0.0
5.0,0.034692230256898604,-0.1090531315766389,25,8.24474287115295,-0.06102606878584105,10,2.397994881614419,2.398570194984119,2.447520607126652,0.0,-0.05838973186260747,2,-0.013686523587863764,0.0,0.0,0.5011803236487773,0.5011774958129915,0.5011831514845632,0.5011831514845632,0.5011774958129915,-0.06940963090903345,0.0,8.370161636465065,-0.06940963090903345,0,-0.01986242829025464,-0.00583276698065438,0.0003080105152872426,0.003041651240520693,-0.0029202715300633564,0.0
6.0,0.01906843625941068,-0.023769700042666715,21,8.26981552976859,0.0,0,2.398469039887644,2.4026445315927045,2.451678093461943,0.0,-0.013360313619605966,2,-0.032655784899143614,0.0,0.0,0.5011847536981564,0.5011819069145376,0.5011876004817752,0.5011876004817752,0.5011819069145376,-0.06940963090903345,0.0,8.370769969798399,-0.06940963090903345,0,0.005210230325385368,-0.005358608707429546,-0.01866125079599261,0.003649984573854681,0.0011540650785222262,0.0
7.0,-0.01121163871495856,0.017875288576086362,21,8.280922048336176,0.0,0,2.3983364274012686,2.3986952134363637,2.4476481769758816,0.0,0.0,0,-0.01230561507184146,0.0,0.0,0.5011879145299403,0.5011850592194893,0.5011907698403913,0.5011907698403913,0.5011850592194893,-0.06940963090903345,0.0,8.371378303131733,-0.06940963090903345,0,0.0163167488929723,-0.005491221193804741,0.0016889190313095458,0.004258317907188669,-0.0027952530778185825,0.0
8.0,0.02666765716741626,-0.08061923352002384,22,8.24492924650745,-0.010351415453225755,10,2.4015397805266243,2.4029934555477253,2.452034138314005,0.0,-0.03519764539083084,2,-0.008912357969790665,0.0,0.0,0.501189139512451,0.5011862815275555,0.5011919974973467,0.5011919974973467,0.5011862815275555,-0.06516295227088076,0.0,8.371986636465067,-0.06516295227088076,1,-0.01967605293575403,-0.0022878680684490504,0.005082176133360341,0.004866651240522657,0.0015029890335429563,0.0
9.0,0.019884530765463815,-0.026681398474400604,22,8.276812263723873,0.0,0,2.4009762391779814,2.400579105026212,2.44957051533287,0.0,-0.01534193844526414,2,-0.026348788897477552,0.0,0.0,0.5011923809417702,0.5011895124454504,0.5011952494380899,0.5011952494380899,0.5011895124454504,-0.06516295227088076,0.0,8.3725949697984,-0.06516295227088076,0,0.012206964280668586,-0.0028514094170919435,-0.012354254794326546,0.005474984573854869,-0.0009113614879701082,0.0
